Gene	Name	Type
"YJL111W"	 "CCT7"	"protein_coding"
"YJL112W"	 "MDV1"	"protein_coding"
"YJL115W"	 "ASF1"	"protein_coding"
"YJL116C"	 "NCA3"	"protein_coding"
"YJL117W"	 "PHO86"	"protein_coding"
"YJL121C"	 "RPE1"	"protein_coding"
"YJL122W"	 "ALB1"	"protein_coding"
"YJL123C"	 "MTC1"	"protein_coding"
"YJL124C"	 "LSM1"	"protein_coding"
"YJL125C"	 "GCD14"	"protein_coding"
"YJL126W"	 "NIT2"	"protein_coding"
"YJL127C"	 "SPT10"	"protein_coding"
"YJL128C"	 "PBS2"	"protein_coding"
"YJL129C"	 "TRK1"	"protein_coding"
"YJL130C"	 "URA2"	"protein_coding"
"YJL131C"	 "AIM23"	"protein_coding"
"YJL133W"	 "MRS3"	"protein_coding"
"YJL134W"	 "LCB3"	"protein_coding"
"YJL136C"	 "RPS21B"	"protein_coding"
"YJL137C"	 "GLG2"	"protein_coding"
"YJL138C"	 "TIF2"	"protein_coding"
"YJL139C"	 "YUR1"	"protein_coding"
"YJL140W"	 "RPB4"	"protein_coding"
"YJL141C"	 "YAK1"	"protein_coding"
"YJL142C"	 "IRC9"	"protein_coding"
"YJL143W"	 "TIM17"	"protein_coding"
"YJL145W"	 "SFH5"	"protein_coding"
"YJL146W"	 "IDS2"	"protein_coding"
"YJL148W"	 "RPA34"	"protein_coding"
"YJL149W"	 "DAS1"	"protein_coding"
"YJL151C"	 "SNA3"	"protein_coding"
"YJL153C"	 "INO1"	"protein_coding"
"YJL154C"	 "VPS35"	"protein_coding"
"YJL155C"	 "FBP26"	"protein_coding"
"YJL156C"	 "SSY5"	"protein_coding"
"YJL157C"	 "FAR1"	"protein_coding"
"YJL158C"	 "CIS3"	"protein_coding"
"YJL159W"	 "HSP150"	"protein_coding"
"YJL161W"	 "FMP33"	"protein_coding"
"YJL162C"	 "JJJ2"	"protein_coding"
"YJL164C"	 "TPK1"	"protein_coding"
"YJL165C"	 "HAL5"	"protein_coding"
"YJL166W"	 "QCR8"	"protein_coding"
"YJL167W"	 "ERG20"	"protein_coding"
"YJL168C"	 "SET2"	"protein_coding"
"YJL170C"	 "ASG7"	"protein_coding"
"YJL172W"	 "CPS1"	"protein_coding"
"YJL173C"	 "RFA3"	"protein_coding"
"YJL174W"	 "KRE9"	"protein_coding"
"YJL176C"	 "SWI3"	"protein_coding"
"YJL177W"	 "RPL17B"	"protein_coding"
"YJL178C"	 "ATG27"	"protein_coding"
"YJL179W"	 "PFD1"	"protein_coding"
"YJL180C"	 "ATP12"	"protein_coding"
"YJL183W"	 "MNN11"	"protein_coding"
"YJL184W"	 "GON7"	"protein_coding"
"YJL185C"	 "ATG36"	"protein_coding"
"YJL186W"	 "MNN5"	"protein_coding"
"YJL187C"	 "SWE1"	"protein_coding"
"YJL188C"	 "BUD19"	"protein_coding"
"YJL189W"	 "RPL39"	"protein_coding"
"YJL190C"	 "RPS22A"	"protein_coding"
"YJL191W"	 "RPS14B"	"protein_coding"
"YJL192C"	 "SOP4"	"protein_coding"
"YJL194W"	 "CDC6"	"protein_coding"
"YJL196C"	 "ELO1"	"protein_coding"
"YJL197W"	 "UBP12"	"protein_coding"
"YJL198W"	 "PHO90"	"protein_coding"
"YJL199C"	 "MBB1"	"protein_coding"
"YJL200C"	 "ACO2"	"protein_coding"
"YJL201W"	 "ECM25"	"protein_coding"
"YJL203W"	 "PRP21"	"protein_coding"
"YJL204C"	 "RCY1"	"protein_coding"
"YJL205C"	 "NCE101"	"protein_coding"
"YJL207C"	 "LAA1"	"protein_coding"
"YJL208C"	 "NUC1"	"protein_coding"
"YJL209W"	 "CBP1"	"protein_coding"
"YJL210W"	 "PEX2"	"protein_coding"
"YJL212C"	 "OPT1"	"protein_coding"
"YJL214W"	 "HXT8"	"protein_coding"
"YJL216C"	 "IMA5"	"protein_coding"
"YJL217W"	 "REE1"	"protein_coding"
"YJL219W"	 "HXT9"	"protein_coding"
"YJL221C"	 "IMA4"	"protein_coding"
"YJL222W"	 "VTH2"	"protein_coding"
"YJL223C"	 "PAU1"	"protein_coding"
"YJR001W"	 "AVT1"	"protein_coding"
"YJR002W"	 "MPP10"	"protein_coding"
"YJR004C"	 "SAG1"	"protein_coding"
"YJR005C-A"	 "LSO1"	"protein_coding"
"YJR005W"	 "APL1"	"protein_coding"
"YJR006W"	 "POL31"	"protein_coding"
"YJR007W"	 "SUI2"	"protein_coding"
"YJR008W"	 "MHO1"	"protein_coding"
"YJR009C"	 "TDH2"	"protein_coding"
"YJR010C-A"	 "SPC1"	"protein_coding"
"YJR010W"	 "MET3"	"protein_coding"
"YJR013W"	 "GPI14"	"protein_coding"
"YJR014W"	 "TMA22"	"protein_coding"
"YJR016C"	 "ILV3"	"protein_coding"
"YJR017C"	 "ESS1"	"protein_coding"
"YJR019C"	 "TES1"	"protein_coding"
"YJR021C"	 "REC107"	"protein_coding"
"YJR022W"	 "LSM8"	"protein_coding"
"YJR024C"	 "MDE1"	"protein_coding"
"YJR025C"	 "BNA1"	"protein_coding"
"YJR031C"	 "GEA1"	"protein_coding"
"YJR032W"	 "CPR7"	"protein_coding"
"YJR033C"	 "RAV1"	"protein_coding"
"YJR034W"	 "PET191"	"protein_coding"
"YJR035W"	 "RAD26"	"protein_coding"
"YJR036C"	 "HUL4"	"protein_coding"
"YJR040W"	 "GEF1"	"protein_coding"
"YJR041C"	 "URB2"	"protein_coding"
"YJR042W"	 "NUP85"	"protein_coding"
"YJR043C"	 "POL32"	"protein_coding"
"YJR044C"	 "VPS55"	"protein_coding"
"YJR045C"	 "SSC1"	"protein_coding"
"YJR046W"	 "TAH11"	"protein_coding"
"YJR047C"	 "ANB1"	"protein_coding"
"YJR048W"	 "CYC1"	"protein_coding"
"YJR049C"	 "UTR1"	"protein_coding"
"YJR050W"	 "ISY1"	"protein_coding"
"YJR051W"	 "OSM1"	"protein_coding"
"YJR052W"	 "RAD7"	"protein_coding"
"YJR053W"	 "BFA1"	"protein_coding"
"YJR054W"	 "KCH1"	"protein_coding"
"YJR055W"	 "HIT1"	"protein_coding"
"YJR057W"	 "CDC8"	"protein_coding"
"YJR058C"	 "APS2"	"protein_coding"
"YJR059W"	 "PTK2"	"protein_coding"
"YJR060W"	 "CBF1"	"protein_coding"
"YJR062C"	 "NTA1"	"protein_coding"
"YJR063W"	 "RPA12"	"protein_coding"
"YJR064W"	 "CCT5"	"protein_coding"
"YJR065C"	 "ARP3"	"protein_coding"
"YJR066W"	 "TOR1"	"protein_coding"
"YJR067C"	 "YAE1"	"protein_coding"
"YJR068W"	 "RFC2"	"protein_coding"
"YJR069C"	 "HAM1"	"protein_coding"
"YJR070C"	 "LIA1"	"protein_coding"
"YJR072C"	 "NPA3"	"protein_coding"
"YJR073C"	 "OPI3"	"protein_coding"
"YJR074W"	 "MOG1"	"protein_coding"
"YJR075W"	 "HOC1"	"protein_coding"
"YJR076C"	 "CDC11"	"protein_coding"
"YJR077C"	 "MIR1"	"protein_coding"
"YJR078W"	 "BNA2"	"protein_coding"
"YJR080C"	 "AIM24"	"protein_coding"
"YJR082C"	 "EAF6"	"protein_coding"
"YJR083C"	 "ACF4"	"protein_coding"
"YJR086W"	 "STE18"	"protein_coding"
"YJR088C"	 "EMC2"	"protein_coding"
"YJR089W"	 "BIR1"	"protein_coding"
"YJR090C"	 "GRR1"	"protein_coding"
"YJR091C"	 "JSN1"	"protein_coding"
"YJR092W"	 "BUD4"	"protein_coding"
"YJR093C"	 "FIP1"	"protein_coding"
"YJR094C"	 "IME1"	"protein_coding"
"YJR094W-A"	 "RPL43B"	"protein_coding"
"YJR095W"	 "SFC1"	"protein_coding"
"YJR097W"	 "JJJ3"	"protein_coding"
"YJR099W"	 "YUH1"	"protein_coding"
"YJR100C"	 "AIM25"	"protein_coding"
"YJR101W"	 "RSM26"	"protein_coding"
"YJR102C"	 "VPS25"	"protein_coding"
"YJR103W"	 "URA8"	"protein_coding"
"YJR104C"	 "SOD1"	"protein_coding"
"YJR105W"	 "ADO1"	"protein_coding"
"YJR106W"	 "ECM27"	"protein_coding"
"YJR108W"	 "ABM1"	"protein_coding"
"YJR109C"	 "CPA2"	"protein_coding"
"YJR110W"	 "YMR1"	"protein_coding"
"YJR112W"	 "NNF1"	"protein_coding"
"YJR113C"	 "RSM7"	"protein_coding"
"YJR116W"	 "TDA4"	"protein_coding"
"YJR117W"	 "STE24"	"protein_coding"
"YJR118C"	 "ILM1"	"protein_coding"
"YJR119C"	 "JHD2"	"protein_coding"
"YJR121W"	 "ATP2"	"protein_coding"
"YJR122W"	 "IBA57"	"protein_coding"
"YJR123W"	 "RPS5"	"protein_coding"
"YJR125C"	 "ENT3"	"protein_coding"
"YJR126C"	 "VPS70"	"protein_coding"
"YJR127C"	 "RSF2"	"protein_coding"
"YJR129C"	 "EFM3"	"protein_coding"
"YJR130C"	 "STR2"	"protein_coding"
"YJR131W"	 "MNS1"	"protein_coding"
"YJR132W"	 "NMD5"	"protein_coding"
"YJR133W"	 "XPT1"	"protein_coding"
"YJR134C"	 "SGM1"	"protein_coding"
"YJR135C"	 "MCM22"	"protein_coding"
"YJR135W-A"	 "TIM8"	"protein_coding"
"YJR136C"	 "TTI2"	"protein_coding"
"YJR137C"	 "MET5"	"protein_coding"
"YJR138W"	 "IML1"	"protein_coding"
"YJR139C"	 "HOM6"	"protein_coding"
"YJR140C"	 "HIR3"	"protein_coding"
"YJR143C"	 "PMT4"	"protein_coding"
"YJR144W"	 "MGM101"	"protein_coding"
"YJR145C"	 "RPS4A"	"protein_coding"
"YJR147W"	 "HMS2"	"protein_coding"
"YJR148W"	 "BAT2"	"protein_coding"
"YJR150C"	 "DAN1"	"protein_coding"
"YJR151C"	 "DAN4"	"protein_coding"
"YJR152W"	 "DAL5"	"protein_coding"
"YJR153W"	 "PGU1"	"protein_coding"
"YJR155W"	 "AAD10"	"protein_coding"
"YJR156C"	 "THI11"	"protein_coding"
"YJR158W"	 "HXT16"	"protein_coding"
"YJR159W"	 "SOR1"	"protein_coding"
"YJR160C"	 "MPH3"	"protein_coding"
"YJR161C"	 "COS5"	"protein_coding"
"YKL001C"	 "MET14"	"protein_coding"
"YKL002W"	 "DID4"	"protein_coding"
"YKL003C"	 "MRP17"	"protein_coding"
"YKL004W"	 "AUR1"	"protein_coding"
"YKL005C"	 "BYE1"	"protein_coding"
"YKL006C-A"	 "SFT1"	"protein_coding"
"YKL006W"	 "RPL14A"	"protein_coding"
"YKL007W"	 "CAP1"	"protein_coding"
"YKL008C"	 "LAC1"	"protein_coding"
"YKL009W"	 "MRT4"	"protein_coding"
"YKL010C"	 "UFD4"	"protein_coding"
"YKL011C"	 "CCE1"	"protein_coding"
"YKL012W"	 "PRP40"	"protein_coding"
"YKL013C"	 "ARC19"	"protein_coding"
"YKL014C"	 "URB1"	"protein_coding"
"YKL015W"	 "PUT3"	"protein_coding"
"YKL016C"	 "ATP7"	"protein_coding"
"YKL017C"	 "HCS1"	"protein_coding"
"YKL018W"	 "SWD2"	"protein_coding"
"YKL019W"	 "RAM2"	"protein_coding"
"YKL020C"	 "SPT23"	"protein_coding"
"YKL021C"	 "MAK11"	"protein_coding"
"YKL022C"	 "CDC16"	"protein_coding"
"YKL024C"	 "URA6"	"protein_coding"
"YKL025C"	 "PAN3"	"protein_coding"
"YKL026C"	 "GPX1"	"protein_coding"
"YKL027W"	 "TCD2"	"protein_coding"
"YKL028W"	 "TFA1"	"protein_coding"
"YKL029C"	 "MAE1"	"protein_coding"
"YKL032C"	 "IXR1"	"protein_coding"
"YKL033W"	 "TTI1"	"protein_coding"
"YKL034W"	 "TUL1"	"protein_coding"
"YKL035W"	 "UGP1"	"protein_coding"
"YKL037W"	 "AIM26"	"protein_coding"
"YKL038W"	 "RGT1"	"protein_coding"
"YKL039W"	 "PTM1"	"protein_coding"
"YKL040C"	 "NFU1"	"protein_coding"
"YKL041W"	 "VPS24"	"protein_coding"
"YKL042W"	 "SPC42"	"protein_coding"
"YKL043W"	 "PHD1"	"protein_coding"
"YKL045W"	 "PRI2"	"protein_coding"
"YKL046C"	 "DCW1"	"protein_coding"
"YKL047W"	 "ANR2"	"protein_coding"
"YKL048C"	 "ELM1"	"protein_coding"
"YKL049C"	 "CSE4"	"protein_coding"
"YKL051W"	 "SFK1"	"protein_coding"
"YKL052C"	 "ASK1"	"protein_coding"
"YKL053C-A"	 "MDM35"	"protein_coding"
"YKL054C"	 "DEF1"	"protein_coding"
"YKL055C"	 "OAR1"	"protein_coding"
"YKL056C"	 "TMA19"	"protein_coding"
"YKL057C"	 "NUP120"	"protein_coding"
"YKL058W"	 "TOA2"	"protein_coding"
"YKL059C"	 "MPE1"	"protein_coding"
"YKL060C"	 "FBA1"	"protein_coding"
"YKL061W"	 "BLI1"	"protein_coding"
"YKL062W"	 "MSN4"	"protein_coding"
"YKL064W"	 "MNR2"	"protein_coding"
"YKL065C"	 "YET1"	"protein_coding"
"YKL067W"	 "YNK1"	"protein_coding"
"YKL068W"	 "NUP100"	"protein_coding"
"YKL072W"	 "STB6"	"protein_coding"
"YKL073W"	 "LHS1"	"protein_coding"
"YKL074C"	 "MUD2"	"protein_coding"
"YKL076C"	 "PSY1"	"protein_coding"
"YKL078W"	 "DHR2"	"protein_coding"
"YKL079W"	 "SMY1"	"protein_coding"
"YKL080W"	 "VMA5"	"protein_coding"
"YKL081W"	 "TEF4"	"protein_coding"
"YKL082C"	 "RRP14"	"protein_coding"
"YKL084W"	 "HOT13"	"protein_coding"
"YKL085W"	 "MDH1"	"protein_coding"
"YKL086W"	 "SRX1"	"protein_coding"
"YKL087C"	 "CYT2"	"protein_coding"
"YKL088W"	 "CAB3"	"protein_coding"
"YKL089W"	 "MIF2"	"protein_coding"
"YKL090W"	 "CUE2"	"protein_coding"
"YKL092C"	 "BUD2"	"protein_coding"
"YKL093W"	 "MBR1"	"protein_coding"
"YKL094W"	 "YJU3"	"protein_coding"
"YKL095W"	 "YJU2"	"protein_coding"
"YKL096W"	 "CWP1"	"protein_coding"
"YKL096W-A"	 "CWP2"	"protein_coding"
"YKL098W"	 "MTC2"	"protein_coding"
"YKL099C"	 "UTP11"	"protein_coding"
"YKL101W"	 "HSL1"	"protein_coding"
"YKL103C"	 "APE1"	"protein_coding"
"YKL104C"	 "GFA1"	"protein_coding"
"YKL105C"	 "SEG2"	"protein_coding"
"YKL106W"	 "AAT1"	"protein_coding"
"YKL108W"	 "SLD2"	"protein_coding"
"YKL109W"	 "HAP4"	"protein_coding"
"YKL110C"	 "KTI12"	"protein_coding"
"YKL112W"	 "ABF1"	"protein_coding"
"YKL113C"	 "RAD27"	"protein_coding"
"YKL114C"	 "APN1"	"protein_coding"
"YKL116C"	 "PRR1"	"protein_coding"
"YKL117W"	 "SBA1"	"protein_coding"
"YKL119C"	 "VPH2"	"protein_coding"
"YKL120W"	 "OAC1"	"protein_coding"
"YKL121W"	 "DGR2"	"protein_coding"
"YKL122C"	 "SRP21"	"protein_coding"
"YKL124W"	 "SSH4"	"protein_coding"
"YKL125W"	 "RRN3"	"protein_coding"
"YKL126W"	 "YPK1"	"protein_coding"
"YKL127W"	 "PGM1"	"protein_coding"
"YKL128C"	 "PMU1"	"protein_coding"
"YKL129C"	 "MYO3"	"protein_coding"
"YKL130C"	 "SHE2"	"protein_coding"
"YKL132C"	 "RMA1"	"protein_coding"
"YKL134C"	 "OCT1"	"protein_coding"
"YKL135C"	 "APL2"	"protein_coding"
"YKL137W"	 "CMC1"	"protein_coding"
"YKL138C"	 "MRPL31"	"protein_coding"
"YKL138C-A"	 "HSK3"	"protein_coding"
"YKL139W"	 "CTK1"	"protein_coding"
"YKL140W"	 "TGL1"	"protein_coding"
"YKL141W"	 "SDH3"	"protein_coding"
"YKL142W"	 "MRP8"	"protein_coding"
"YKL143W"	 "LTV1"	"protein_coding"
"YKL144C"	 "RPC25"	"protein_coding"
"YKL145W"	 "RPT1"	"protein_coding"
"YKL146W"	 "AVT3"	"protein_coding"
"YKL148C"	 "SDH1"	"protein_coding"
"YKL149C"	 "DBR1"	"protein_coding"
"YKL150W"	 "MCR1"	"protein_coding"
"YKL152C"	 "GPM1"	"protein_coding"
"YKL154W"	 "SRP102"	"protein_coding"
"YKL155C"	 "RSM22"	"protein_coding"
"YKL156W"	 "RPS27A"	"protein_coding"
"YKL157W"	 "APE2"	"protein_coding"
"YKL159C"	 "RCN1"	"protein_coding"
"YKL160W"	 "ELF1"	"protein_coding"
"YKL161C"	 "KDX1"	"protein_coding"
"YKL163W"	 "PIR3"	"protein_coding"
"YKL164C"	 "PIR1"	"protein_coding"
"YKL165C"	 "MCD4"	"protein_coding"
"YKL166C"	 "TPK3"	"protein_coding"
"YKL167C"	 "MRP49"	"protein_coding"
"YKL168C"	 "KKQ8"	"protein_coding"
"YKL170W"	 "MRPL38"	"protein_coding"
"YKL171W"	 "NNK1"	"protein_coding"
"YKL172W"	 "EBP2"	"protein_coding"
"YKL173W"	 "SNU114"	"protein_coding"
"YKL174C"	 "TPO5"	"protein_coding"
"YKL175W"	 "ZRT3"	"protein_coding"
"YKL176C"	 "LST4"	"protein_coding"
"YKL178C"	 "STE3"	"protein_coding"
"YKL179C"	 "COY1"	"protein_coding"
"YKL180W"	 "RPL17A"	"protein_coding"
"YKL181W"	 "PRS1"	"protein_coding"
"YKL182W"	 "FAS1"	"protein_coding"
"YKL183W"	 "LOT5"	"protein_coding"
"YKL184W"	 "SPE1"	"protein_coding"
"YKL185W"	 "ASH1"	"protein_coding"
"YKL186C"	 "MTR2"	"protein_coding"
"YKL187C"	 "FAT3"	"protein_coding"
"YKL188C"	 "PXA2"	"protein_coding"
"YKL189W"	 "HYM1"	"protein_coding"
"YKL190W"	 "CNB1"	"protein_coding"
"YKL191W"	 "DPH2"	"protein_coding"
"YKL192C"	 "ACP1"	"protein_coding"
"YKL193C"	 "SDS22"	"protein_coding"
"YKL194C"	 "MST1"	"protein_coding"
"YKL195W"	 "MIA40"	"protein_coding"
"YKL196C"	 "YKT6"	"protein_coding"
"YKL197C"	 "PEX1"	"protein_coding"
"YKL198C"	 "PTK1"	"protein_coding"
"YKL201C"	 "MNN4"	"protein_coding"
"YKL203C"	 "TOR2"	"protein_coding"
"YKL204W"	 "EAP1"	"protein_coding"
"YKL205W"	 "LOS1"	"protein_coding"
"YKL206C"	 "ADD66"	"protein_coding"
"YKL207W"	 "EMC3"	"protein_coding"
"YKL208W"	 "CBT1"	"protein_coding"
"YKL209C"	 "STE6"	"protein_coding"
"YKL210W"	 "UBA1"	"protein_coding"
"YKL211C"	 "TRP3"	"protein_coding"
"YKL212W"	 "SAC1"	"protein_coding"
"YKL213C"	 "DOA1"	"protein_coding"
"YKL214C"	 "YRA2"	"protein_coding"
"YKL215C"	 "OXP1"	"protein_coding"
"YKL216W"	 "URA1"	"protein_coding"
"YKL217W"	 "JEN1"	"protein_coding"
"YKL218C"	 "SRY1"	"protein_coding"
"YKL219W"	 "COS9"	"protein_coding"
"YKL220C"	 "FRE2"	"protein_coding"
"YKL221W"	 "MCH2"	"protein_coding"
"YKL224C"	 "PAU16"	"protein_coding"
"YKR001C"	 "VPS1"	"protein_coding"
"YKR002W"	 "PAP1"	"protein_coding"
"YKR003W"	 "OSH6"	"protein_coding"
"YKR004C"	 "ECM9"	"protein_coding"
"YKR006C"	 "MRPL13"	"protein_coding"
"YKR007W"	 "MEH1"	"protein_coding"
"YKR008W"	 "RSC4"	"protein_coding"
"YKR009C"	 "FOX2"	"protein_coding"
"YKR010C"	 "TOF2"	"protein_coding"
"YKR013W"	 "PRY2"	"protein_coding"
"YKR014C"	 "YPT52"	"protein_coding"
"YKR016W"	 "MIC60"	"protein_coding"
"YKR017C"	 "HEL1"	"protein_coding"
"YKR019C"	 "IRS4"	"protein_coding"
"YKR020W"	 "VPS51"	"protein_coding"
"YKR021W"	 "ALY1"	"protein_coding"
"YKR022C"	 "NTR2"	"protein_coding"
"YKR024C"	 "DBP7"	"protein_coding"
"YKR025W"	 "RPC37"	"protein_coding"
"YKR026C"	 "GCN3"	"protein_coding"
"YKR027W"	 "BCH2"	"protein_coding"
"YKR028W"	 "SAP190"	"protein_coding"
"YKR029C"	 "SET3"	"protein_coding"
"YKR030W"	 "GMH1"	"protein_coding"
"YKR031C"	 "SPO14"	"protein_coding"
"YKR034W"	 "DAL80"	"protein_coding"
"YKR035C"	 "OPI8"	"protein_coding"
"YKR035W-A"	 "DID2"	"protein_coding"
"YKR036C"	 "CAF4"	"protein_coding"
"YKR037C"	 "SPC34"	"protein_coding"
"YKR038C"	 "KAE1"	"protein_coding"
"YKR039W"	 "GAP1"	"protein_coding"
"YKR042W"	 "UTH1"	"protein_coding"
"YKR043C"	 "SHB17"	"protein_coding"
"YKR044W"	 "UIP5"	"protein_coding"
"YKR046C"	 "PET10"	"protein_coding"
"YKR048C"	 "NAP1"	"protein_coding"
"YKR049C"	 "FMP46"	"protein_coding"
"YKR050W"	 "TRK2"	"protein_coding"
"YKR052C"	 "MRS4"	"protein_coding"
"YKR053C"	 "YSR3"	"protein_coding"
"YKR054C"	 "DYN1"	"protein_coding"
"YKR055W"	 "RHO4"	"protein_coding"
"YKR056W"	 "TRM2"	"protein_coding"
"YKR057W"	 "RPS21A"	"protein_coding"
"YKR058W"	 "GLG1"	"protein_coding"
"YKR059W"	 "TIF1"	"protein_coding"
"YKR060W"	 "UTP30"	"protein_coding"
"YKR061W"	 "KTR2"	"protein_coding"
"YKR062W"	 "TFA2"	"protein_coding"
"YKR063C"	 "LAS1"	"protein_coding"
"YKR064W"	 "OAF3"	"protein_coding"
"YKR065C"	 "PAM17"	"protein_coding"
"YKR066C"	 "CCP1"	"protein_coding"
"YKR067W"	 "GPT2"	"protein_coding"
"YKR068C"	 "BET3"	"protein_coding"
"YKR069W"	 "MET1"	"protein_coding"
"YKR071C"	 "DRE2"	"protein_coding"
"YKR072C"	 "SIS2"	"protein_coding"
"YKR074W"	 "AIM29"	"protein_coding"
"YKR076W"	 "ECM4"	"protein_coding"
"YKR077W"	 "MSA2"	"protein_coding"
"YKR079C"	 "TRZ1"	"protein_coding"
"YKR080W"	 "MTD1"	"protein_coding"
"YKR081C"	 "RPF2"	"protein_coding"
"YKR082W"	 "NUP133"	"protein_coding"
"YKR083C"	 "DAD2"	"protein_coding"
"YKR084C"	 "HBS1"	"protein_coding"
"YKR085C"	 "MRPL20"	"protein_coding"
"YKR086W"	 "PRP16"	"protein_coding"
"YKR087C"	 "OMA1"	"protein_coding"
"YKR088C"	 "TVP38"	"protein_coding"
"YKR089C"	 "TGL4"	"protein_coding"
"YKR090W"	 "PXL1"	"protein_coding"
"YKR091W"	 "SRL3"	"protein_coding"
"YKR092C"	 "SRP40"	"protein_coding"
"YKR093W"	 "PTR2"	"protein_coding"
"YKR094C"	 "RPL40B"	"protein_coding"
"YKR095W"	 "MLP1"	"protein_coding"
"YKR095W-A"	 "PCC1"	"protein_coding"
"YKR096W"	 "ESL2"	"protein_coding"
"YKR097W"	 "PCK1"	"protein_coding"
"YKR098C"	 "UBP11"	"protein_coding"
"YKR099W"	 "BAS1"	"protein_coding"
"YKR100C"	 "SKG1"	"protein_coding"
"YKR101W"	 "SIR1"	"protein_coding"
"YKR102W"	 "FLO10"	"protein_coding"
"YKR103W"	 "NFT1"	"protein_coding"
"YKR105C"	 "VBA5"	"protein_coding"
"YKR106W"	 "GEX2"	"protein_coding"
"YLL001W"	 "DNM1"	"protein_coding"
"YLL002W"	 "RTT109"	"protein_coding"
"YLL003W"	 "SFI1"	"protein_coding"
"YLL004W"	 "ORC3"	"protein_coding"
"YLL005C"	 "SPO75"	"protein_coding"
"YLL006W"	 "MMM1"	"protein_coding"
"YLL008W"	 "DRS1"	"protein_coding"
"YLL009C"	 "COX17"	"protein_coding"
"YLL010C"	 "PSR1"	"protein_coding"
"YLL011W"	 "SOF1"	"protein_coding"
"YLL012W"	 "YEH1"	"protein_coding"
"YLL013C"	 "PUF3"	"protein_coding"
"YLL014W"	 "EMC6"	"protein_coding"
"YLL015W"	 "BPT1"	"protein_coding"
"YLL016W"	 "SDC25"	"pseudogene"
"YLL018C"	 "DPS1"	"protein_coding"
"YLL018C-A"	 "COX19"	"protein_coding"
"YLL019C"	 "KNS1"	"protein_coding"
"YLL021W"	 "SPA2"	"protein_coding"
"YLL022C"	 "HIF1"	"protein_coding"
"YLL023C"	 "POM33"	"protein_coding"
"YLL024C"	 "SSA2"	"protein_coding"
"YLL025W"	 "PAU17"	"protein_coding"
"YLL026W"	 "HSP104"	"protein_coding"
"YLL027W"	 "ISA1"	"protein_coding"
"YLL028W"	 "TPO1"	"protein_coding"
"YLL029W"	 "FRA1"	"protein_coding"
"YLL030C"	 "RRT7"	"protein_coding"
"YLL031C"	 "GPI13"	"protein_coding"
"YLL033W"	 "IRC19"	"protein_coding"
"YLL034C"	 "RIX7"	"protein_coding"
"YLL035W"	 "GRC3"	"protein_coding"
"YLL036C"	 "PRP19"	"protein_coding"
"YLL038C"	 "ENT4"	"protein_coding"
"YLL039C"	 "UBI4"	"protein_coding"
"YLL040C"	 "VPS13"	"protein_coding"
"YLL041C"	 "SDH2"	"protein_coding"
"YLL042C"	 "ATG10"	"protein_coding"
"YLL043W"	 "FPS1"	"protein_coding"
"YLL045C"	 "RPL8B"	"protein_coding"
"YLL046C"	 "RNP1"	"protein_coding"
"YLL048C"	 "YBT1"	"protein_coding"
"YLL049W"	 "LDB18"	"protein_coding"
"YLL050C"	 "COF1"	"protein_coding"
"YLL051C"	 "FRE6"	"protein_coding"
"YLL052C"	 "AQY2"	"protein_coding"
"YLL055W"	 "YCT1"	"protein_coding"
"YLL057C"	 "JLP1"	"protein_coding"
"YLL060C"	 "GTT2"	"protein_coding"
"YLL061W"	 "MMP1"	"protein_coding"
"YLL062C"	 "MHT1"	"protein_coding"
"YLL063C"	 "AYT1"	"protein_coding"
"YLL064C"	 "PAU18"	"protein_coding"
"YLR002C"	 "NOC3"	"protein_coding"
"YLR003C"	 "CMS1"	"protein_coding"
"YLR004C"	 "THI73"	"protein_coding"
"YLR005W"	 "SSL1"	"protein_coding"
"YLR006C"	 "SSK1"	"protein_coding"
"YLR007W"	 "NSE1"	"protein_coding"
"YLR008C"	 "PAM18"	"protein_coding"
"YLR009W"	 "RLP24"	"protein_coding"
"YLR010C"	 "TEN1"	"protein_coding"
"YLR011W"	 "LOT6"	"protein_coding"
"YLR013W"	 "GAT3"	"protein_coding"
"YLR014C"	 "PPR1"	"protein_coding"
"YLR015W"	 "BRE2"	"protein_coding"
"YLR016C"	 "PML1"	"protein_coding"
"YLR017W"	 "MEU1"	"protein_coding"
"YLR018C"	 "POM34"	"protein_coding"
"YLR019W"	 "PSR2"	"protein_coding"
"YLR020C"	 "YEH2"	"protein_coding"
"YLR021W"	 "IRC25"	"protein_coding"
"YLR022C"	 "SDO1"	"protein_coding"
"YLR023C"	 "IZH3"	"protein_coding"
"YLR024C"	 "UBR2"	"protein_coding"
"YLR025W"	 "SNF7"	"protein_coding"
"YLR026C"	 "SED5"	"protein_coding"
"YLR027C"	 "AAT2"	"protein_coding"
"YLR028C"	 "ADE16"	"protein_coding"
"YLR029C"	 "RPL15A"	"protein_coding"
"YLR032W"	 "RAD5"	"protein_coding"
"YLR033W"	 "RSC58"	"protein_coding"
"YLR034C"	 "SMF3"	"protein_coding"
"YLR035C"	 "MLH2"	"protein_coding"
"YLR037C"	 "PAU23"	"protein_coding"
"YLR038C"	 "COX12"	"protein_coding"
"YLR039C"	 "RIC1"	"protein_coding"
"YLR040C"	 "AFB1"	"protein_coding"
"YLR043C"	 "TRX1"	"protein_coding"
"YLR044C"	 "PDC1"	"protein_coding"
"YLR045C"	 "STU2"	"protein_coding"
